,id,nearc2,nearc4,nearc4a,nearc4b,ed76,ed66,age76,daded,nodaded,momed,nomomed,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,work76,work78,lwage76,lwage78,famed,black,smsa76r,smsa78r,reg76r,reg78r,reg80r,smsa66r,wage76,wage78,wage80,noint78,noint80,enroll76,enroll78,enroll80,kww,iq,marsta76,marsta78,marsta80,libcrd14
2623,3777,0,1,1,0,12,12,32,12.0,0,8.0,0,418230,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.57925121,6.62412297,5,0,1,1.0,0,0.0,0.0,1,720.0,866.0,1831.0,0,0,0,0.0,0.0,38.0,97.0,4.0,4.0,4.0,1.0
2624,3778,0,1,1,0,12,12,29,7.0,0,12.0,0,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.28785856,6.3940269,6,0,1,1.0,0,0.0,0.0,1,538.0,688.0,909.0,0,0,0,0.0,0.0,34.0,102.0,4.0,4.0,1.0,1.0
2625,3779,0,1,1,0,17,17,34,8.0,0,12.0,0,418230,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.84374995,6.92926148,6,0,0,0.0,0,0.0,0.0,1,938.0,1175.0,1346.0,0,0,0,0.0,0.0,49.0,,1.0,1.0,1.0,1.0
2626,3780,0,1,1,0,17,15,31,8.0,0,14.0,0,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,6,0,1,1.0,0,0.0,0.0,1,,,,0,0,1,0.0,0.0,38.0,119.0,1.0,1.0,1.0,1.0
2627,3782,0,1,1,0,11,9,25,8.0,0,9.0,0,379350,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.70378247,,8,0,1,,0,,,1,300.0,,,1,1,0,,,26.0,91.0,1.0,,,0.0
2628,3783,0,1,1,0,11,8,32,2.0,0,1.0,0,377198,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.66057515,6.69111229,8,0,0,0.0,0,0.0,0.0,1,781.0,926.0,1101.0,0,0,1,0.0,0.0,31.0,,1.0,1.0,1.0,0.0
2629,3784,0,1,1,0,8,8,34,3.0,0,2.0,0,377198,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.47697236,6.37198339,8,0,0,0.0,0,0.0,0.0,1,650.0,673.0,375.0,0,0,0,0.0,0.0,33.0,,4.0,1.0,1.0,0.0
2630,3785,0,1,1,0,18,13,29,12.0,0,12.0,0,509782,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.90374726,6.99672127,3,0,1,1.0,0,0.0,0.0,0,996.0,1257.0,1747.0,0,0,0,0.0,0.0,41.0,131.0,1.0,1.0,1.0,1.0
2631,3786,0,1,1,0,17,13,28,12.0,0,12.0,0,390229,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.36647045,6.37346817,3,0,1,1.0,0,0.0,0.0,1,582.0,674.0,846.0,0,0,0,0.0,1.0,37.0,107.0,1.0,1.0,1.0,1.0
2632,3787,0,1,1,0,16,10,26,12.0,0,12.0,0,390229,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.44241771,5.87883127,3,0,1,1.0,0,0.0,0.0,1,231.0,411.0,520.0,0,0,0,0.0,0.0,23.0,126.0,1.0,1.0,1.0,1.0
2633,3788,0,1,1,0,16,9,25,12.0,0,12.0,0,379350,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.28971557,6.33412875,3,0,0,0.0,0,0.0,0.0,1,539.0,648.0,808.0,0,0,0,0.0,0.0,32.0,107.0,1.0,1.0,1.0,1.0
2634,3791,0,1,1,0,16,16,32,9.94,1,12.0,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,4,0,1,1.0,0,0.0,0.0,1,,,2137.0,0,0,0,0.0,0.0,45.0,108.0,1.0,1.0,1.0,1.0
2635,3792,0,1,1,0,15,12,34,8.0,0,8.0,0,139101,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,6.44254017,6.66374332,8,1,1,1.0,0,0.0,0.0,1,628.0,901.0,692.0,0,0,0,0.0,0.0,49.0,92.0,1.0,1.0,1.0,1.0
2636,3793,0,1,1,0,12,12,28,9.94,1,10.25,1,97090,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.51323011,6.52973615,9,1,1,1.0,0,0.0,0.0,1,674.0,788.0,1028.0,0,0,0,0.0,0.0,30.0,,1.0,1.0,1.0,1.0
2637,3794,0,1,1,0,16,12,27,12.0,0,12.0,0,95189,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.44241771,6.05668219,3,0,1,1.0,0,0.0,0.0,1,231.0,491.0,551.0,0,0,0,0.0,0.0,32.0,92.0,1.0,1.0,1.0,1.0
2638,3795,0,1,1,0,18,14,29,12.0,0,12.0,0,124352,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.57368017,6.59006213,3,0,1,1.0,0,0.0,0.0,1,716.0,837.0,1039.0,0,0,0,0.0,0.0,40.0,119.0,1.0,1.0,1.0,1.0
2639,3798,1,1,1,0,13,8,24,12.0,0,12.0,0,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.65599181,5.92169498,3,0,1,1.0,0,0.0,0.0,1,286.0,429.0,722.0,0,0,0,1.0,0.0,32.0,,6.0,1.0,1.0,1.0
2640,3799,1,1,1,0,15,11,26,12.0,0,12.0,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.2146081,6.63446194,3,0,1,1.0,0,0.0,0.0,1,500.0,875.0,1563.0,0,0,0,0.0,0.0,41.0,76.0,1.0,1.0,1.0,1.0
2641,3800,1,1,1,0,16,12,27,9.94,1,10.25,1,432678,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,5.74300319,6.08479649,9,0,1,1.0,0,0.0,1.0,1,312.0,505.0,889.0,0,0,0,0.0,0.0,40.0,,6.0,6.0,6.0,1.0
2642,3804,1,1,1,0,11,9,25,10.0,0,10.0,0,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.29831737,,7,0,1,1.0,0,0.0,,1,200.0,,,0,1,0,0.0,,24.0,107.0,6.0,6.0,,1.0
2643,3806,1,1,1,0,15,13,32,12.0,0,12.0,0,92010,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,3,0,1,1.0,0,0.0,0.0,1,,,931.0,0,0,0,0.0,0.0,40.0,108.0,1.0,5.0,4.0,1.0
2644,3808,1,1,1,0,12,8,24,12.0,0,11.0,0,92535,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,6.48031126,5,0,1,1.0,0,0.0,0.0,1,,750.0,,0,0,0,0.0,0.0,21.0,,1.0,1.0,2.0,1.0
2645,3809,1,1,1,0,16,12,33,12.0,0,9.0,0,418230,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7.00850518,6.95198017,5,0,1,1.0,0,0.0,0.0,1,1106.0,1202.0,1339.0,0,0,0,0.0,0.0,,111.0,1.0,1.0,1.0,1.0
2646,3810,1,1,1,0,12,11,29,11.0,0,11.0,0,565236,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.36818719,6.99113689,7,0,1,1.0,0,0.0,0.0,1,583.0,1250.0,1889.0,0,0,1,1.0,0.0,25.0,92.0,1.0,1.0,1.0,1.0
2647,3812,1,1,1,0,16,14,30,8.0,0,12.0,0,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.00141488,6.29798971,6,0,1,1.0,0,0.0,0.0,1,404.0,625.0,812.0,0,0,0,0.0,0.0,46.0,115.0,6.0,1.0,1.0,1.0
2648,3813,1,1,1,0,13,10,25,12.0,0,10.25,1,378554,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.42648846,6.4695873,5,0,1,1.0,0,0.0,0.0,1,618.0,742.0,815.0,0,0,1,0.0,0.0,37.0,114.0,1.0,1.0,1.0,0.0
2649,3815,1,1,1,0,16,12,27,10.0,0,12.0,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.62401751,,6,0,1,,0,,0.0,1,277.0,,505.0,1,0,0,,0.0,41.0,123.0,1.0,,1.0,1.0
2650,3816,1,1,1,0,17,10,25,12.0,0,11.0,0,378554,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,6.86901445,6.62412297,5,0,1,1.0,1,0.0,,1,962.0,866.0,,0,1,0,0.0,,32.0,107.0,1.0,1.0,,1.0
2651,3817,1,1,1,0,15,14,30,12.0,0,12.0,0,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.53958596,6.45738376,3,0,1,1.0,0,0.0,0.0,1,692.0,733.0,385.0,0,0,1,0.0,0.0,47.0,107.0,1.0,1.0,1.0,1.0
2652,3818,1,1,1,0,12,11,28,8.0,0,12.0,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.33327963,6.21808032,6,0,1,1.0,0,1.0,1.0,1,563.0,577.0,550.0,0,0,0,1.0,1.0,43.0,105.0,1.0,5.0,1.0,1.0
2653,3821,1,1,1,0,8,8,33,3.0,0,5.0,0,418230,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7.19743535,6.65258249,8,0,1,1.0,0,0.0,,1,1336.0,891.0,,0,1,0,0.0,,40.0,,1.0,1.0,,0.0
2654,3822,1,1,1,0,14,14,31,12.0,0,12.0,0,508712,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.51174533,6.44087719,3,0,1,1.0,0,0.0,0.0,1,673.0,721.0,866.0,0,0,0,0.0,0.0,44.0,111.0,1.0,1.0,1.0,0.0
2655,3823,1,1,1,0,16,12,32,9.94,1,11.0,0,376407,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.75227038,6.83378108,9,0,0,1.0,0,1.0,1.0,1,856.0,1068.0,,0,0,0,0.0,0.0,41.0,107.0,1.0,1.0,1.0,1.0
2656,3824,1,1,1,0,16,13,32,8.0,0,4.0,0,376407,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5.56068163,5.94245697,8,0,1,1.0,0,0.0,0.0,1,260.0,438.0,498.0,0,0,1,0.0,0.0,40.0,117.0,6.0,1.0,1.0,1.0
2657,3825,1,1,1,0,15,11,28,8.0,0,4.0,0,389410,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.35437004,6.3630281,8,0,1,1.0,0,0.0,0.0,1,575.0,667.0,900.0,0,0,0,0.0,1.0,42.0,116.0,1.0,1.0,1.0,1.0
2658,3828,1,1,1,0,13,9,24,2.0,0,8.0,0,378554,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.43935037,6.17015634,8,0,1,1.0,0,0.0,0.0,1,626.0,550.0,1400.0,0,0,0,0.0,0.0,40.0,108.0,1.0,1.0,1.0,0.0
2659,3830,1,1,1,0,12,12,32,12.0,0,12.0,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7.27447956,7.06513057,3,0,1,1.0,0,0.0,0.0,1,1443.0,1346.0,1442.0,0,0,0,0.0,0.0,47.0,115.0,1.0,1.0,1.0,0.0
2660,3831,1,1,1,0,14,13,28,6.0,0,11.0,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.81711116,5.56402053,8,0,0,0.0,0,0.0,0.0,1,336.0,300.0,500.0,0,0,0,0.0,0.0,31.0,101.0,1.0,4.0,1.0,1.0
2661,3832,1,1,1,0,12,11,27,6.0,0,11.0,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.35784227,6.34334541,8,0,1,1.0,0,0.0,0.0,1,577.0,654.0,370.0,0,0,0,0.0,0.0,30.0,98.0,1.0,1.0,1.0,1.0
2662,3836,1,1,1,0,13,8,24,8.0,0,12.0,0,379350,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.1737861,6.18817484,6,0,1,1.0,0,0.0,0.0,1,480.0,560.0,1000.0,0,0,0,1.0,0.0,30.0,,1.0,1.0,1.0,1.0
2663,3837,1,1,1,0,15,13,28,16.0,0,0.0,0,399926,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.52146092,5.56402053,5,0,1,1.0,0,0.0,0.0,1,250.0,300.0,420.0,0,0,0,0.0,0.0,42.0,87.0,1.0,1.0,1.0,1.0
2664,3840,0,1,1,0,11,8,24,12.0,0,9.0,0,378554,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.1717006,6.56096917,5,0,1,1.0,0,0.0,0.0,1,479.0,813.0,875.0,0,0,0,0.0,0.0,27.0,,1.0,1.0,1.0,1.0
2665,3841,0,1,1,0,16,13,33,12.0,0,12.0,0,376407,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,3,0,1,1.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,43.0,100.0,1.0,1.0,1.0,1.0
2666,3842,0,1,1,0,15,15,34,9.94,1,10.25,1,376407,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.94505106,6.9112275,9,0,1,1.0,0,0.0,0.0,1,1038.0,1154.0,1538.0,0,0,0,1.0,0.0,43.0,95.0,1.0,1.0,1.0,1.0
2667,3843,0,1,1,0,18,17,33,13.0,0,12.0,0,376407,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.99393298,,2,0,1,1.0,0,0.0,0.0,1,1090.0,,1385.0,0,0,0,0.0,0.0,48.0,114.0,1.0,1.0,1.0,1.0
2668,3845,0,1,1,0,18,11,26,12.0,0,12.0,0,389410,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.13556489,5.87395321,3,0,1,1.0,0,0.0,0.0,1,462.0,409.0,528.0,0,0,0,0.0,0.0,40.0,116.0,1.0,1.0,1.0,1.0
2669,3846,0,1,1,0,12,12,32,9.94,1,12.0,0,376407,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.43775165,6.48031126,4,0,0,0.0,0,0.0,0.0,1,625.0,750.0,881.0,0,0,0,0.0,0.0,41.0,90.0,1.0,1.0,1.0,1.0
2670,3847,0,1,1,0,16,9,25,5.0,0,8.0,0,378554,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.70563909,6.75693239,8,0,1,1.0,0,0.0,0.0,1,817.0,989.0,1202.0,0,0,0,0.0,0.0,38.0,115.0,1.0,1.0,4.0,1.0
2671,3848,0,1,1,0,0,0,25,12.0,0,9.0,0,378554,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,5,0,1,1.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,,,6.0,6.0,6.0,0.0
2672,3849,0,1,1,0,14,12,28,17.0,0,4.0,0,389410,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5.88887796,6.19706379,5,0,1,1.0,0,0.0,0.0,1,361.0,565.0,,0,0,0,0.0,0.0,40.0,113.0,1.0,1.0,1.0,1.0
2673,3852,0,1,1,0,12,12,27,12.0,0,12.0,0,389410,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5.768321,5.68032099,3,0,1,0.0,0,0.0,0.0,1,320.0,337.0,600.0,0,0,1,0.0,0.0,35.0,87.0,1.0,1.0,1.0,0.0
2674,3854,0,1,1,0,8,8,33,7.0,0,4.0,0,376407,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,5.52666475,8,0,0,0.0,0,0.0,0.0,1,,289.0,364.0,0,0,0,0.0,0.0,15.0,,6.0,6.0,6.0,0.0
2675,3855,0,1,1,0,16,11,32,7.0,0,12.0,0,376407,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5.84932478,6.99113689,6,0,1,1.0,0,0.0,0.0,1,347.0,1250.0,1394.0,0,0,1,1.0,1.0,32.0,91.0,4.0,4.0,6.0,1.0
2676,3856,1,0,0,0,12,11,30,9.94,1,10.25,1,565236,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.7580945,6.37346817,9,0,1,1.0,0,0.0,,1,861.0,674.0,,0,1,0,0.0,,39.0,86.0,4.0,1.0,,1.0
2677,3858,1,0,0,0,10,9,26,2.0,0,2.0,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.64190707,4.83005136,8,0,1,1.0,0,0.0,0.0,1,282.0,144.0,400.0,0,0,0,0.0,0.0,16.0,90.0,1.0,1.0,1.0,1.0
2678,3859,1,0,0,0,12,9,24,17.0,0,14.0,0,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.54965074,6.51567841,1,0,1,1.0,0,0.0,0.0,1,699.0,777.0,1026.0,0,0,0,0.0,0.0,33.0,125.0,5.0,1.0,1.0,0.0
2679,3860,1,0,0,0,12,9,24,11.0,0,10.0,0,378554,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,6.42162227,6.34792208,7,0,1,1.0,0,0.0,0.0,1,615.0,657.0,860.0,0,0,0,0.0,1.0,26.0,107.0,1.0,1.0,1.0,1.0
2680,3863,1,0,0,0,11,9,25,8.0,0,12.0,0,379350,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.07073773,6.29798971,6,0,0,1.0,0,0.0,0.0,1,433.0,625.0,654.0,0,0,0,0.0,0.0,35.0,88.0,6.0,6.0,6.0,1.0
2681,3865,1,1,1,0,16,10,25,12.0,0,12.0,0,94710,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.28039584,6.25716771,3,0,1,1.0,0,0.0,,1,534.0,600.0,,0,1,0,0.0,,28.0,117.0,6.0,6.0,,1.0
2682,3867,1,1,1,0,16,10,26,12.0,0,12.0,0,97090,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.43775165,6.61600698,3,0,1,1.0,0,1.0,0.0,1,625.0,859.0,1106.0,0,0,0,0.0,0.0,31.0,92.0,6.0,6.0,1.0,1.0
2683,3869,1,1,1,0,18,11,26,10.0,0,12.0,0,97090,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.35784227,6.39982401,6,0,1,1.0,0,0.0,0.0,1,577.0,692.0,1122.0,0,0,0,0.0,0.0,43.0,122.0,4.0,1.0,1.0,1.0
2684,3870,1,1,1,0,12,9,24,10.0,0,12.0,0,94710,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.73696696,6.79755214,6,0,1,1.0,0,0.0,0.0,1,843.0,1030.0,1212.0,0,0,0,0.0,0.0,26.0,98.0,6.0,6.0,6.0,1.0
2685,3871,1,1,1,0,12,12,31,8.0,0,9.0,0,147046,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,8,0,1,1.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,30.0,93.0,6.0,6.0,6.0,1.0
2686,3874,1,1,1,0,16,11,26,12.0,0,12.0,0,97090,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.00141488,6.02565591,3,0,1,1.0,0,0.0,0.0,1,404.0,476.0,635.0,0,0,0,0.0,0.0,45.0,123.0,1.0,1.0,1.0,1.0
2687,3877,1,1,1,0,18,11,27,9.94,1,14.0,0,95189,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,,5.36149627,4,0,0,0.0,0,0.0,0.0,1,,245.0,400.0,0,0,0,0.0,0.0,42.0,133.0,6.0,6.0,6.0,1.0
2688,3879,1,1,1,0,15,13,32,9.94,1,12.0,0,92010,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,6.315358,6.17559606,4,0,1,1.0,0,0.0,0.0,1,553.0,553.0,837.0,0,0,0,0.0,0.0,40.0,,1.0,1.0,1.0,1.0
2689,3880,1,1,1,0,18,15,31,18.0,0,12.0,0,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.92165818,,2,0,1,1.0,0,0.0,0.0,1,1014.0,,,0,0,0,0.0,0.0,45.0,116.0,1.0,4.0,4.0,1.0
2690,3883,1,1,1,0,16,13,29,8.0,0,4.0,0,601550,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.78382518,5.83404767,8,0,1,1.0,0,0.0,0.0,1,325.0,393.0,337.0,0,0,0,0.0,0.0,44.0,114.0,6.0,1.0,1.0,1.0
2691,3884,1,1,1,0,16,12,27,13.0,0,12.0,0,95189,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,4.84384468,2,0,1,1.0,0,0.0,0.0,1,,146.0,231.0,0,0,0,1.0,0.0,31.0,120.0,1.0,1.0,1.0,1.0
2692,3885,1,1,1,0,15,12,30,12.0,0,8.0,0,147046,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.64768837,6.62412297,5,0,1,1.0,0,0.0,0.0,1,771.0,866.0,924.0,0,0,0,0.0,0.0,34.0,91.0,1.0,1.0,1.0,1.0
2693,3887,1,1,1,0,14,9,24,12.0,0,13.0,0,94710,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.55108034,6.76799334,2,0,1,1.0,0,0.0,0.0,1,700.0,1000.0,,0,0,0,0.0,0.0,28.0,125.0,1.0,1.0,1.0,1.0
2694,3888,1,1,1,0,12,11,26,11.0,0,12.0,0,95189,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,6,0,1,1.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,31.0,120.0,1.0,1.0,1.0,0.0
2695,3889,1,1,1,0,17,9,24,13.0,0,7.0,0,94710,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.30627529,6.60429724,5,0,1,1.0,0,0.0,0.0,1,548.0,849.0,1155.0,0,0,1,0.0,0.0,42.0,126.0,6.0,6.0,6.0,1.0
2696,3890,1,1,1,0,16,10,26,0.0,0,5.0,0,97090,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.43775165,6.09071951,8,0,1,1.0,0,0.0,0.0,1,625.0,508.0,769.0,0,0,0,0.0,0.0,43.0,101.0,6.0,1.0,1.0,1.0
2697,3891,1,1,1,0,16,12,28,12.0,0,7.0,0,97090,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.8145429,6.63902296,5,0,1,1.0,0,0.0,,1,911.0,879.0,,0,1,0,0.0,,33.0,101.0,1.0,1.0,,0.0
2698,3892,0,1,1,0,16,14,31,12.0,0,10.25,1,508712,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,5,0,0,0.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,44.0,127.0,1.0,1.0,1.0,1.0
2699,3895,0,1,1,0,12,12,33,16.0,0,16.0,0,377198,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.61338422,6.55108034,1,0,1,1.0,0,0.0,0.0,1,745.0,805.0,,0,0,0,0.0,0.0,44.0,116.0,1.0,1.0,1.0,1.0
2700,3896,0,1,1,0,12,9,24,12.0,0,12.0,0,379350,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.51323011,6.17015634,3,0,0,1.0,0,0.0,0.0,1,674.0,550.0,900.0,0,0,0,0.0,0.0,18.0,103.0,1.0,5.0,1.0,0.0
2701,3897,0,0,0,0,16,13,28,12.0,0,12.0,0,390229,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.70563909,6.75389441,3,0,0,0.0,0,0.0,0.0,1,817.0,986.0,1189.0,0,0,0,0.0,0.0,49.0,113.0,1.0,1.0,1.0,0.0
2702,3899,1,1,1,0,15,9,25,9.94,1,10.0,0,420616,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,6.64639051,7.13471762,9,0,1,0.0,0,0.0,0.0,1,770.0,1443.0,1619.0,0,0,0,0.0,0.0,42.0,111.0,1.0,1.0,1.0,1.0
2703,3900,1,1,1,0,15,12,27,8.0,0,9.0,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.58892648,6.8167835,8,0,1,1.0,0,0.0,0.0,1,727.0,1050.0,1081.0,0,0,0,0.0,0.0,38.0,116.0,1.0,1.0,1.0,1.0
2704,3901,1,1,1,0,17,10,26,8.0,0,9.0,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,8,0,0,0.0,0,0.0,0.0,1,,,,0,0,1,0.0,1.0,40.0,107.0,6.0,6.0,6.0,1.0
2705,3902,1,1,1,0,12,8,24,8.0,0,9.0,0,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.50128967,7.09441524,8,0,1,1.0,0,0.0,0.0,1,666.0,1386.0,1248.0,0,0,0,0.0,0.0,25.0,,1.0,1.0,1.0,1.0
2706,3903,1,1,1,0,14,12,27,9.94,1,12.0,0,389410,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,6.53378884,7.26390835,4,0,1,1.0,0,0.0,,1,688.0,1642.0,,0,1,0,0.0,,32.0,94.0,1.0,1.0,,1.0
2707,3906,1,1,1,0,14,10,26,16.0,0,13.0,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.32793678,6.30595788,1,0,1,1.0,0,0.0,0.0,1,560.0,630.0,,0,0,1,0.0,1.0,38.0,108.0,6.0,6.0,6.0,1.0
2708,3907,1,1,1,0,16,13,29,16.0,0,14.0,0,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,1,0,1,1.0,0,0.0,,1,,,,0,1,0,0.0,,37.0,132.0,6.0,6.0,,1.0
2709,3908,1,1,1,0,16,13,28,13.0,0,14.0,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.2146081,6.50532903,1,0,1,1.0,0,0.0,0.0,1,500.0,769.0,,0,0,0,1.0,0.0,42.0,123.0,1.0,1.0,1.0,1.0
2710,3910,1,1,1,0,15,14,31,9.94,1,16.0,0,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,4,0,1,,0,,0.0,1,,,,1,0,0,,0.0,45.0,125.0,1.0,,1.0,1.0
2711,3911,1,1,1,0,16,13,28,9.94,1,16.0,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,6.62412297,4,0,1,1.0,0,0.0,0.0,1,,866.0,,0,0,0,0.0,0.0,42.0,114.0,6.0,6.0,6.0,1.0
2712,3912,1,1,1,0,14,12,28,9.94,1,10.25,1,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.50727771,6.74267553,9,0,1,1.0,0,0.0,0.0,1,670.0,975.0,1202.0,0,0,0,0.0,0.0,42.0,,6.0,6.0,6.0,1.0
2713,3914,1,1,1,0,14,12,27,12.0,0,12.0,0,432678,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,6.4422632,3,0,1,1.0,0,0.0,,1,,722.0,,0,1,0,0.0,,35.0,97.0,1.0,1.0,,1.0
2714,3915,1,1,1,0,12,10,34,9.0,0,9.0,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.86901445,,7,0,1,1.0,0,0.0,0.0,1,962.0,,,0,0,0,0.0,0.0,36.0,,1.0,1.0,1.0,1.0
2715,3916,1,1,1,0,15,13,29,12.0,0,12.0,0,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,3,0,1,1.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,32.0,106.0,4.0,4.0,4.0,0.0
2716,3917,1,1,1,0,14,12,28,14.0,0,15.0,0,389410,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,1,0,1,,0,,,1,,,,1,1,0,,,36.0,119.0,6.0,,,1.0
2717,3918,1,1,1,0,16,12,28,9.94,1,12.0,0,389410,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,6.58755001,6.74982937,4,0,1,1.0,0,0.0,0.0,1,726.0,982.0,1843.0,0,0,0,0.0,0.0,38.0,109.0,1.0,1.0,1.0,1.0
2718,3922,1,1,1,0,16,12,31,12.0,0,16.0,0,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,2,0,0,0.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,43.0,120.0,1.0,1.0,1.0,1.0
